User_ID,Year,Month,Balance,Scenario,Salary,Fixed_Expenses,Variable_Expenses,Total_Expenses,Savings,Savings_Rate,Expense_Fluctuation,Risk_Category
U519,2024,4,207553.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,88078,161589.0,2415.0,1.47,0.03,High Risk
U519,2024,5,209968.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,66102,139613.0,24391.0,14.87,-0.01,High Risk
U519,2024,6,234359.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,95589,169100.0,-5096.0,-3.11,0.01,High Risk
U519,2024,7,229263.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,66188,139699.0,24305.0,14.82,-0.04,High Risk
U519,2024,8,253568.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,73544,147055.0,16949.0,10.33,0.0,High Risk
U519,2024,9,270517.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,81861,155372.0,8632.0,5.26,0.0,High Risk
U519,2024,10,279149.0,Stable Salary & Increasing Fixed Expenses,164004,73511.0,101426,174937.0,-10933.0,-6.67,-0.04,High Risk
U519,2024,11,268216.0,Stable Salary & Increasing Fixed Expenses,164004,74838.0,97013,171851.0,-7847.0,-4.78,-0.04,High Risk
U519,2024,12,260369.0,Stable Salary & Increasing Fixed Expenses,164004,74838.0,95428,170266.0,-6262.0,-3.82,-0.04,High Risk
U520,2024,1,218464.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,136947,250830.0,-44537.0,-21.59,-0.01,High Risk
U520,2024,2,173927.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,144107,257990.0,-51697.0,-25.06,0.05,High Risk
U520,2024,3,122230.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,148382,262265.0,-55972.0,-27.13,0.0,High Risk
U520,2024,4,66258.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,137028,250911.0,-44618.0,-21.63,0.04,High Risk
U520,2024,5,21640.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,132884,246767.0,-40474.0,-19.62,-0.0,High Risk
U520,2024,6,-18834.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,151366,265249.0,-58956.0,-28.58,0.04,High Risk
U520,2024,7,-77790.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,130598,244481.0,-38188.0,-18.51,-0.02,High Risk
U520,2024,8,-115978.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,150803,264686.0,-58393.0,-28.31,-0.02,High Risk
U520,2024,9,-174371.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,153195,267078.0,-60785.0,-29.47,0.0,High Risk
U520,2024,10,-235156.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,147884,261767.0,-55474.0,-26.89,-0.03,High Risk
U520,2024,11,-290630.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,141726,255609.0,-49316.0,-23.91,-0.02,High Risk
U520,2024,12,-339946.0,Stable Salary & Stable Fixed Expenses,206293,113883.0,125733,239616.0,-33323.0,-16.15,0.0,High Risk
U521,2024,1,214513.0,Salary Increases & Fixed Expenses Remain Stable,168262,53572.0,61504,115076.0,53186.0,31.61,-0.05,Low Risk
U521,2024,2,267699.0,Salary Increases & Fixed Expenses Remain Stable,168262,53572.0,51840,105412.0,62850.0,37.35,-0.02,Low Risk
U521,2024,3,330549.0,Salary Increases & Fixed Expenses Remain Stable,168262,53572.0,68671,122243.0,46019.0,27.35,-0.02,Low Risk
U521,2024,4,376568.0,Salary Increases & Fixed Expenses Remain Stable,168262,53572.0,57062,110634.0,57628.0,34.25,0.03,Low Risk
U521,2024,5,434196.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,59485,113057.0,77037.0,40.53,-0.04,Low Risk
U521,2024,6,511233.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,69190,122762.0,67332.0,35.42,0.04,Low Risk
U521,2024,7,578565.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,72425,125997.0,64097.0,33.72,-0.02,Low Risk
U521,2024,8,642662.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,69282,122854.0,67240.0,35.37,-0.04,Low Risk
U521,2024,9,709902.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,70355,123927.0,66167.0,34.81,-0.03,Low Risk
U521,2024,10,776069.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,85200,138772.0,51322.0,27.0,-0.02,Low Risk
U521,2024,11,827391.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,70309,123881.0,66213.0,34.83,-0.05,Low Risk
U521,2024,12,893604.0,Salary Increases & Fixed Expenses Remain Stable,190094,53572.0,62911,116483.0,73611.0,38.72,0.02,Low Risk
U522,2024,1,248079.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,127565,205352.0,37857.0,15.57,0.05,Medium Risk
U522,2024,2,285936.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,98505,176292.0,66917.0,27.51,-0.03,Low Risk
U522,2024,3,352853.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,153421,231208.0,12001.0,4.93,-0.01,High Risk
U522,2024,4,364854.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,125848,203635.0,39574.0,16.27,0.03,Medium Risk
U522,2024,5,404428.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,106102,183889.0,59320.0,24.39,0.04,Medium Risk
U522,2024,6,463748.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,110458,188245.0,54964.0,22.6,0.01,Medium Risk
U522,2024,7,518712.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,107261,185048.0,58161.0,23.91,0.01,Medium Risk
U522,2024,8,576873.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,132633,210420.0,32789.0,13.48,0.04,High Risk
U522,2024,9,609662.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,112622,190409.0,52800.0,21.71,-0.02,Medium Risk
U522,2024,10,662462.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,178235,256022.0,-12813.0,-5.27,-0.0,High Risk
U522,2024,11,649649.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,137876,215663.0,27546.0,11.33,-0.01,High Risk
U522,2024,12,677195.0,Stable Salary & Stable Fixed Expenses,243209,77787.0,145220,223007.0,20202.0,8.31,-0.01,High Risk
U523,2024,1,209732.0,Salary Increases & Fixed Expenses Remain Stable,186184,70534.0,69269,139803.0,46381.0,24.91,0.02,Medium Risk
U523,2024,2,256113.0,Salary Increases & Fixed Expenses Remain Stable,186184,70534.0,63783,134317.0,51867.0,27.86,0.04,Low Risk
U523,2024,3,307980.0,Salary Increases & Fixed Expenses Remain Stable,186184,70534.0,86380,156914.0,29270.0,15.72,0.03,Medium Risk
U523,2024,4,337250.0,Salary Increases & Fixed Expenses Remain Stable,186184,70534.0,60353,130887.0,55297.0,29.7,0.0,Low Risk
U523,2024,5,392547.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,69815,140349.0,60191.0,30.01,-0.03,Low Risk
U523,2024,6,452738.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,60306,130840.0,69700.0,34.76,-0.0,Low Risk
U523,2024,7,522438.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,65583,136117.0,64423.0,32.12,-0.04,Low Risk
U523,2024,8,586861.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,68943,139477.0,61063.0,30.45,-0.03,Low Risk
U523,2024,9,647924.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,84702,155236.0,45304.0,22.59,-0.01,Medium Risk
U523,2024,10,693228.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,85324,155858.0,44682.0,22.28,-0.04,Medium Risk
U523,2024,11,737910.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,76820,147354.0,53186.0,26.52,0.02,Low Risk
U523,2024,12,791096.0,Salary Increases & Fixed Expenses Remain Stable,200540,70534.0,89124,159658.0,40882.0,20.39,0.01,Medium Risk
U524,2024,1,210669.0,Salary Increases & Fixed Expenses Decrease,101927,78877.0,48044,126921.0,-24994.0,-24.52,0.02,High Risk
U524,2024,2,185675.0,Salary Increases & Fixed Expenses Decrease,101927,78877.0,51973,130850.0,-28923.0,-28.38,-0.01,High Risk
U524,2024,3,156752.0,Salary Increases & Fixed Expenses Decrease,101927,78877.0,55166,134043.0,-32116.0,-31.51,-0.04,High Risk
U524,2024,4,124636.0,Salary Increases & Fixed Expenses Decrease,101927,78877.0,54134,133011.0,-31084.0,-30.5,0.04,High Risk
U524,2024,5,93552.0,Salary Increases & Fixed Expenses Decrease,101927,78129.0,50820,128949.0,-27022.0,-26.51,-0.02,High Risk
U524,2024,6,66530.0,Salary Increases & Fixed Expenses Decrease,101927,78129.0,58834,136963.0,-35036.0,-34.37,-0.0,High Risk
U524,2024,7,31494.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,75943,154072.0,-26275.0,-20.56,-0.04,High Risk
U524,2024,8,5219.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,75294,153423.0,-25626.0,-20.05,-0.02,High Risk
U524,2024,9,-20407.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,73238,151367.0,-23570.0,-18.44,0.04,High Risk
U524,2024,10,-43977.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,74083,152212.0,-24415.0,-19.1,-0.03,High Risk
U524,2024,11,-68392.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,68310,146439.0,-18642.0,-14.59,-0.02,High Risk
U524,2024,12,-87034.0,Salary Increases & Fixed Expenses Decrease,127797,78129.0,93247,171376.0,-43579.0,-34.1,0.03,High Risk
U525,2024,1,208590.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,94677,134991.0,2356.0,1.72,0.02,High Risk
U525,2024,2,210946.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,89702,130016.0,7331.0,5.34,0.03,High Risk
U525,2024,3,218277.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,91263,131577.0,5770.0,4.2,0.05,High Risk
U525,2024,4,224047.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,109058,149372.0,-12025.0,-8.76,-0.03,High Risk
U525,2024,5,212022.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,97773,138087.0,-740.0,-0.54,-0.01,High Risk
U525,2024,6,211282.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,107657,147971.0,-10624.0,-7.74,-0.04,High Risk
U525,2024,7,200658.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,93424,133738.0,3609.0,2.63,0.01,High Risk
U525,2024,8,204267.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,85649,125963.0,11384.0,8.29,0.03,High Risk
U525,2024,9,215651.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,99845,140159.0,-2812.0,-2.05,-0.02,High Risk
U525,2024,10,212839.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,107453,147767.0,-10420.0,-7.59,-0.04,High Risk
U525,2024,11,202419.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,104528,144842.0,-7495.0,-5.46,-0.05,High Risk
U525,2024,12,194924.0,Stable Salary & Stable Fixed Expenses,137347,40314.0,101658,141972.0,-4625.0,-3.37,0.03,High Risk
U526,2024,1,243946.0,Stable Salary & Increasing Fixed Expenses,199890,60465.0,118807,179272.0,20618.0,10.31,0.01,High Risk
U526,2024,2,264564.0,Stable Salary & Increasing Fixed Expenses,199890,60465.0,100729,161194.0,38696.0,19.36,-0.01,Medium Risk
U526,2024,3,303260.0,Stable Salary & Increasing Fixed Expenses,199890,60465.0,115664,176129.0,23761.0,11.89,-0.04,High Risk
U526,2024,4,327021.0,Stable Salary & Increasing Fixed Expenses,199890,60465.0,86131,146596.0,53294.0,26.66,-0.03,Low Risk
U526,2024,5,380315.0,Stable Salary & Increasing Fixed Expenses,199890,60465.0,99393,159858.0,40032.0,20.03,-0.0,Medium Risk
U526,2024,6,420347.0,Stable Salary & Increasing Fixed Expenses,199890,61703.0,111992,173695.0,26195.0,13.1,-0.02,High Risk
U526,2024,7,446542.0,Stable Salary & Increasing Fixed Expenses,199890,62851.0,98968,161819.0,38071.0,19.05,0.01,Medium Risk
U526,2024,8,484613.0,Stable Salary & Increasing Fixed Expenses,199890,64645.0,118634,183279.0,16611.0,8.31,-0.02,High Risk
U526,2024,9,501224.0,Stable Salary & Increasing Fixed Expenses,199890,66087.0,93152,159239.0,40651.0,20.34,0.02,Medium Risk
U526,2024,10,541875.0,Stable Salary & Increasing Fixed Expenses,199890,66087.0,101041,167128.0,32762.0,16.39,0.03,Medium Risk
U526,2024,11,574637.0,Stable Salary & Increasing Fixed Expenses,199890,68012.0,111563,179575.0,20315.0,10.16,-0.03,High Risk
U526,2024,12,594952.0,Stable Salary & Increasing Fixed Expenses,199890,68936.0,109857,178793.0,21097.0,10.55,0.01,High Risk
U527,2024,1,230369.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,90559,164568.0,-42946.0,-35.31,0.01,High Risk
U527,2024,2,187423.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,75058,149067.0,-27445.0,-22.57,0.05,High Risk
U527,2024,3,159978.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,98179,172188.0,-50566.0,-41.58,0.03,High Risk
U527,2024,4,109412.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,73582,147591.0,-25969.0,-21.35,-0.04,High Risk
U527,2024,5,83443.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,84248,158257.0,-36635.0,-30.12,-0.04,High Risk
U527,2024,6,46808.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,87378,161387.0,-39765.0,-32.7,-0.05,High Risk
U527,2024,7,7043.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,91868,165877.0,-44255.0,-36.39,0.03,High Risk
U527,2024,8,-37212.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,75515,149524.0,-27902.0,-22.94,0.04,High Risk
U527,2024,9,-65114.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,82312,156321.0,-34699.0,-28.53,0.02,High Risk
U527,2024,10,-99813.0,Stable Salary & Increasing Fixed Expenses,121622,74009.0,87390,161399.0,-39777.0,-32.71,0.01,High Risk
U527,2024,11,-139590.0,Stable Salary & Increasing Fixed Expenses,121622,75202.0,93615,168817.0,-47195.0,-38.8,0.02,High Risk
U527,2024,12,-186785.0,Stable Salary & Increasing Fixed Expenses,121622,76914.0,81880,158794.0,-37172.0,-30.56,0.01,High Risk
U528,2024,1,242878.0,Salary Increases & Fixed Expenses Remain Stable,120201,76903.0,67127,144030.0,-23829.0,-19.82,-0.03,High Risk
U528,2024,2,219049.0,Salary Increases & Fixed Expenses Remain Stable,120201,76903.0,63448,140351.0,-20150.0,-16.76,0.01,High Risk
U528,2024,3,198899.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,61530,138433.0,-2261.0,-1.66,0.01,High Risk
U528,2024,4,196638.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,60047,136950.0,-778.0,-0.57,0.04,High Risk
U528,2024,5,195860.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,55913,132816.0,3356.0,2.46,-0.02,High Risk
U528,2024,6,199216.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,76116,153019.0,-16847.0,-12.37,0.0,High Risk
U528,2024,7,182369.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,70617,147520.0,-11348.0,-8.33,0.02,High Risk
U528,2024,8,171021.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,63162,140065.0,-3893.0,-2.86,0.01,High Risk
U528,2024,9,167128.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,60050,136953.0,-781.0,-0.57,0.01,High Risk
U528,2024,10,166347.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,71526,148429.0,-12257.0,-9.0,0.02,High Risk
U528,2024,11,154090.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,69710,146613.0,-10441.0,-7.67,0.02,High Risk
U528,2024,12,143649.0,Salary Increases & Fixed Expenses Remain Stable,136172,76903.0,58366,135269.0,903.0,0.66,-0.03,High Risk
U529,2024,1,248325.0,Salary Increases & Fixed Expenses Increase,112109,59185.0,58645,117830.0,-5721.0,-5.1,0.02,High Risk
U529,2024,2,242604.0,Salary Increases & Fixed Expenses Increase,112109,60337.0,50080,110417.0,1692.0,1.51,-0.04,High Risk
U529,2024,3,244296.0,Salary Increases & Fixed Expenses Increase,112109,61150.0,73125,134275.0,-22166.0,-19.77,-0.05,High Risk
U529,2024,4,222130.0,Salary Increases & Fixed Expenses Increase,112109,61150.0,64777,125927.0,-13818.0,-12.33,0.01,High Risk
U529,2024,5,208312.0,Salary Increases & Fixed Expenses Increase,112109,61150.0,54092,115242.0,-3133.0,-2.79,0.02,High Risk
U529,2024,6,205179.0,Salary Increases & Fixed Expenses Increase,112109,61150.0,66247,127397.0,-15288.0,-13.64,0.02,High Risk
U529,2024,7,189891.0,Salary Increases & Fixed Expenses Increase,112109,61150.0,49676,110826.0,1283.0,1.14,0.02,High Risk
U529,2024,8,191174.0,Salary Increases & Fixed Expenses Increase,131032,62221.0,68949,131170.0,-138.0,-0.11,0.03,High Risk
U529,2024,9,191036.0,Salary Increases & Fixed Expenses Increase,131032,62221.0,64066,126287.0,4745.0,3.62,0.05,High Risk
U529,2024,10,195781.0,Salary Increases & Fixed Expenses Increase,131032,62221.0,75171,137392.0,-6360.0,-4.85,0.01,High Risk
U529,2024,11,189421.0,Salary Increases & Fixed Expenses Increase,131032,62221.0,76972,139193.0,-8161.0,-6.23,-0.04,High Risk
U529,2024,12,181260.0,Salary Increases & Fixed Expenses Increase,131032,62221.0,78421,140642.0,-9610.0,-7.33,0.01,High Risk
U530,2024,1,244856.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,39213,116132.0,-10459.0,-9.9,0.01,High Risk
U530,2024,2,234397.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,33106,110025.0,-4352.0,-4.12,-0.03,High Risk
U530,2024,3,230045.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,51499,128418.0,-22745.0,-21.52,0.02,High Risk
U530,2024,4,207300.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,39817,116736.0,-11063.0,-10.47,0.05,High Risk
U530,2024,5,196237.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,41537,118456.0,-12783.0,-12.1,0.0,High Risk
U530,2024,6,183454.0,Salary Increases & Fixed Expenses Increase,105673,76919.0,32321,109240.0,-3567.0,-3.38,0.01,High Risk
U530,2024,7,179887.0,Salary Increases & Fixed Expenses Increase,118560,77711.0,37998,115709.0,2851.0,2.4,0.0,High Risk
U530,2024,8,182738.0,Salary Increases & Fixed Expenses Increase,118560,77711.0,36665,114376.0,4184.0,3.53,-0.01,High Risk
U530,2024,9,186922.0,Salary Increases & Fixed Expenses Increase,118560,78264.0,44753,123017.0,-4457.0,-3.76,-0.04,High Risk
U530,2024,10,182465.0,Salary Increases & Fixed Expenses Increase,118560,78264.0,54103,132367.0,-13807.0,-11.65,-0.04,High Risk
U530,2024,11,168658.0,Salary Increases & Fixed Expenses Increase,118560,78264.0,44835,123099.0,-4539.0,-3.83,0.05,High Risk
U530,2024,12,164119.0,Salary Increases & Fixed Expenses Increase,118560,79403.0,44554,123957.0,-5397.0,-4.55,-0.02,High Risk
U531,2024,1,229398.0,Salary Increases & Fixed Expenses Increase,297562,82634.0,103954,186588.0,110974.0,37.29,0.02,Low Risk
U531,2024,2,340372.0,Salary Increases & Fixed Expenses Increase,297562,82634.0,107062,189696.0,107866.0,36.25,0.03,Low Risk
U531,2024,3,448238.0,Salary Increases & Fixed Expenses Increase,297562,82634.0,136071,218705.0,78857.0,26.5,0.01,Low Risk
U531,2024,4,527095.0,Salary Increases & Fixed Expenses Increase,297562,83904.0,95343,179247.0,118315.0,39.76,0.04,Low Risk
U531,2024,5,645410.0,Salary Increases & Fixed Expenses Increase,297562,83904.0,104784,188688.0,108874.0,36.59,0.04,Low Risk
U531,2024,6,754284.0,Salary Increases & Fixed Expenses Increase,297562,83904.0,98439,182343.0,115219.0,38.72,0.02,Low Risk
U531,2024,7,869503.0,Salary Increases & Fixed Expenses Increase,297562,83904.0,118683,202587.0,94975.0,31.92,-0.02,Low Risk
U531,2024,8,964478.0,Salary Increases & Fixed Expenses Increase,322285,83904.0,103519,187423.0,134862.0,41.85,0.04,Low Risk
U531,2024,9,1099340.0,Salary Increases & Fixed Expenses Increase,322285,83904.0,120276,204180.0,118105.0,36.65,0.03,Low Risk
U531,2024,10,1217445.0,Salary Increases & Fixed Expenses Increase,322285,83904.0,116969,200873.0,121412.0,37.67,0.04,Low Risk
U531,2024,11,1338857.0,Salary Increases & Fixed Expenses Increase,322285,83904.0,110533,194437.0,127848.0,39.67,0.05,Low Risk
U531,2024,12,1466705.0,Salary Increases & Fixed Expenses Increase,322285,84872.0,126308,211180.0,111105.0,34.47,0.01,Low Risk
U532,2024,1,244984.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,134229,197339.0,74557.0,27.42,0.03,Low Risk
U532,2024,2,319541.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,130249,193359.0,78537.0,28.88,0.01,Low Risk
U532,2024,3,398078.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,184111,247221.0,24675.0,9.08,-0.04,High Risk
U532,2024,4,422753.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,151343,214453.0,57443.0,21.13,-0.0,Medium Risk
U532,2024,5,480196.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,119045,182155.0,89741.0,33.01,-0.02,Low Risk
U532,2024,6,569937.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,148825,211935.0,59961.0,22.05,-0.03,Medium Risk
U532,2024,7,629898.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,135780,198890.0,73006.0,26.85,-0.04,Low Risk
U532,2024,8,702904.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,125723,188833.0,83063.0,30.55,-0.02,Low Risk
U532,2024,9,785967.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,124306,187416.0,84480.0,31.07,-0.02,Low Risk
U532,2024,10,870447.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,162133,225243.0,46653.0,17.16,0.02,Medium Risk
U532,2024,11,917100.0,Stable Salary & Decreasing Fixed Expenses,271896,63110.0,132226,195336.0,76560.0,28.16,-0.02,Low Risk
U532,2024,12,993660.0,Stable Salary & Decreasing Fixed Expenses,271896,61269.0,170692,231961.0,39935.0,14.69,-0.0,High Risk
U533,2024,1,236611.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,68476,127485.0,666.0,0.52,-0.01,High Risk
U533,2024,2,237277.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,69215,128224.0,-73.0,-0.06,0.04,High Risk
U533,2024,3,237204.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,80958,139967.0,-11816.0,-9.22,0.03,High Risk
U533,2024,4,225388.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,58703,117712.0,10439.0,8.15,-0.01,High Risk
U533,2024,5,235827.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,70801,129810.0,-1659.0,-1.29,0.01,High Risk
U533,2024,6,234168.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,60203,119212.0,8939.0,6.98,0.05,High Risk
U533,2024,7,243107.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,68097,127106.0,1045.0,0.82,-0.03,High Risk
U533,2024,8,244152.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,71496,130505.0,-2354.0,-1.84,-0.0,High Risk
U533,2024,9,241798.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,58208,117217.0,10934.0,8.53,0.04,High Risk
U533,2024,10,252732.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,75471,134480.0,-6329.0,-4.94,0.05,High Risk
U533,2024,11,246403.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,66854,125863.0,2288.0,1.79,0.0,High Risk
U533,2024,12,248691.0,Stable Salary & Stable Fixed Expenses,128151,59009.0,64233,123242.0,4909.0,3.83,-0.03,High Risk
U534,2024,1,223873.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,76341,181503.0,25635.0,12.38,-0.0,High Risk
U534,2024,2,249508.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,64079,169241.0,37897.0,18.3,-0.05,Medium Risk
U534,2024,3,287405.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,90047,195209.0,11929.0,5.76,-0.0,High Risk
U534,2024,4,299334.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,82695,187857.0,19281.0,9.31,-0.01,High Risk
U534,2024,5,318615.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,69251,174413.0,32725.0,15.8,0.05,Medium Risk
U534,2024,6,351340.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,62256,167418.0,39720.0,19.18,0.02,Medium Risk
U534,2024,7,391060.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,67016,172178.0,34960.0,16.88,0.04,Medium Risk
U534,2024,8,426020.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,78047,183209.0,23929.0,11.55,-0.01,High Risk
U534,2024,9,449949.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,70081,175243.0,31895.0,15.4,0.05,Medium Risk
U534,2024,10,481844.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,96117,201279.0,5859.0,2.83,0.03,High Risk
U534,2024,11,487703.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,75692,180854.0,26284.0,12.69,-0.02,High Risk
U534,2024,12,513987.0,Stable Salary & Stable Fixed Expenses,207138,105162.0,97921,203083.0,4055.0,1.96,0.01,High Risk
U535,2024,1,203362.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,93827,162062.0,-21833.0,-15.57,-0.04,High Risk
U535,2024,2,181529.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,91599,159834.0,-19605.0,-13.98,0.04,High Risk
U535,2024,3,161924.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,106864,175099.0,-34870.0,-24.87,0.0,High Risk
U535,2024,4,127054.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,88905,157140.0,-16911.0,-12.06,0.04,High Risk
U535,2024,5,110143.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,110227,178462.0,-38233.0,-27.26,-0.01,High Risk
U535,2024,6,71910.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,106856,175091.0,-34862.0,-24.86,-0.01,High Risk
U535,2024,7,37048.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,102323,170558.0,-30329.0,-21.63,-0.01,High Risk
U535,2024,8,6719.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,89857,158092.0,-17863.0,-12.74,0.0,High Risk
U535,2024,9,-11144.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,110226,178461.0,-38232.0,-27.26,0.03,High Risk
U535,2024,10,-49376.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,88574,156809.0,-16580.0,-11.82,0.03,High Risk
U535,2024,11,-65956.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,101964,170199.0,-29970.0,-21.37,0.04,High Risk
U535,2024,12,-95926.0,Stable Salary & Stable Fixed Expenses,140229,68235.0,92529,160764.0,-20535.0,-14.64,0.02,High Risk
U536,2024,1,233304.0,Salary Increases & Fixed Expenses Remain Stable,202360,108956.0,104403,213359.0,-10999.0,-5.44,-0.03,High Risk
