User_ID,Year,Month,Balance,Scenario,Salary,Fixed_Expenses,Variable_Expenses,Total_Expenses,Savings,Savings_Rate,Expense_Fluctuation,Risk_Category
U639,2024,11,191088.0,Salary Increases & Fixed Expenses Remain Stable,55192,18104.0,20959,39063.0,16129.0,29.22,0.0,Low Risk
U639,2024,12,207217.0,Salary Increases & Fixed Expenses Remain Stable,55192,18104.0,22595,40699.0,14493.0,26.26,-0.04,Low Risk
U640,2024,1,250000.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,167155,257349.0,39089.0,13.19,-0.01,High Risk
U640,2024,2,289089.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,191704,281898.0,14540.0,4.9,0.01,High Risk
U640,2024,3,303629.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,191001,281195.0,15243.0,5.14,-0.04,High Risk
U640,2024,4,318872.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,189716,279910.0,16528.0,5.58,0.0,High Risk
U640,2024,5,335400.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,167893,258087.0,38351.0,12.94,0.0,High Risk
U640,2024,6,373751.0,Salary Increases & Fixed Expenses Remain Stable,296438,90194.0,173333,263527.0,32911.0,11.1,-0.01,High Risk
U640,2024,7,406662.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,194110,284304.0,32061.0,10.13,0.01,High Risk
U640,2024,8,438723.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,179334,269528.0,46837.0,14.8,-0.04,High Risk
U640,2024,9,485560.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,192866,283060.0,33305.0,10.53,0.05,High Risk
U640,2024,10,518865.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,228258,318452.0,-2087.0,-0.66,0.01,High Risk
U640,2024,11,516778.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,198756,288950.0,27415.0,8.67,0.01,High Risk
U640,2024,12,544193.0,Salary Increases & Fixed Expenses Remain Stable,316365,90194.0,222901,313095.0,3270.0,1.03,0.01,High Risk
U641,2024,1,235259.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,56342,172917.0,46743.0,21.28,0.04,Medium Risk
U641,2024,2,282002.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,47632,164207.0,55453.0,25.24,0.02,Low Risk
U641,2024,3,337455.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,52029,168604.0,51056.0,23.24,0.05,Medium Risk
U641,2024,4,388511.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,45180,161755.0,57905.0,26.36,-0.04,Low Risk
U641,2024,5,446416.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,60168,176743.0,42917.0,19.54,-0.04,Medium Risk
U641,2024,6,489333.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,60615,177190.0,42470.0,19.33,-0.01,Medium Risk
U641,2024,7,531803.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,62696,179271.0,40389.0,18.39,-0.05,Medium Risk
U641,2024,8,572192.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,52145,168720.0,50940.0,23.19,-0.02,Medium Risk
U641,2024,9,623132.0,Stable Salary & Increasing Fixed Expenses,219660,116575.0,60482,177057.0,42603.0,19.39,0.04,Medium Risk
U641,2024,10,665735.0,Stable Salary & Increasing Fixed Expenses,219660,117551.0,66897,184448.0,35212.0,16.03,0.01,Medium Risk
U641,2024,11,700947.0,Stable Salary & Increasing Fixed Expenses,219660,117551.0,69529,187080.0,32580.0,14.83,-0.02,High Risk
U641,2024,12,733527.0,Stable Salary & Increasing Fixed Expenses,219660,117551.0,55975,173526.0,46134.0,21.0,-0.0,Medium Risk
U642,2024,1,175590.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,19698,44573.0,51756.0,53.73,0.02,Low Risk
U642,2024,2,227346.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,26170,51045.0,45284.0,47.01,0.0,Low Risk
U642,2024,3,272630.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,19758,44633.0,51696.0,53.67,-0.0,Low Risk
U642,2024,4,324326.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,27691,52566.0,43763.0,45.43,0.01,Low Risk
U642,2024,5,368089.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,24353,49228.0,47101.0,48.9,-0.03,Low Risk
U642,2024,6,415190.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,19505,44380.0,51949.0,53.93,-0.03,Low Risk
U642,2024,7,467139.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,25719,50594.0,45735.0,47.48,0.01,Low Risk
U642,2024,8,512874.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,21626,46501.0,49828.0,51.73,0.03,Low Risk
U642,2024,9,562702.0,Stable Salary & Decreasing Fixed Expenses,96329,24875.0,21743,46618.0,49711.0,51.61,0.01,Low Risk
U642,2024,10,612413.0,Stable Salary & Decreasing Fixed Expenses,96329,23195.0,22874,46069.0,50260.0,52.18,0.03,Low Risk
U642,2024,11,662673.0,Stable Salary & Decreasing Fixed Expenses,96329,23195.0,24513,47708.0,48621.0,50.47,-0.05,Low Risk
U642,2024,12,711294.0,Stable Salary & Decreasing Fixed Expenses,96329,23195.0,23817,47012.0,49317.0,51.2,0.0,Low Risk
U643,2024,1,249060.0,Salary Increases & Fixed Expenses Remain Stable,246103,67782.0,81060,148842.0,97261.0,39.52,0.01,Low Risk
U643,2024,2,346321.0,Salary Increases & Fixed Expenses Remain Stable,246103,67782.0,116254,184036.0,62067.0,25.22,-0.03,Low Risk
U643,2024,3,408388.0,Salary Increases & Fixed Expenses Remain Stable,246103,67782.0,76468,144250.0,101853.0,41.39,0.03,Low Risk
U643,2024,4,510241.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,97975,165757.0,91045.0,35.45,-0.01,Low Risk
U643,2024,5,601286.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,78161,145943.0,110859.0,43.17,-0.03,Low Risk
U643,2024,6,712145.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,128064,195846.0,60956.0,23.74,0.0,Medium Risk
U643,2024,7,773101.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,90431,158213.0,98589.0,38.39,-0.01,Low Risk
U643,2024,8,871690.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,99943,167725.0,89077.0,34.69,-0.0,Low Risk
U643,2024,9,960767.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,110903,178685.0,78117.0,30.42,-0.02,Low Risk
U643,2024,10,1038884.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,121538,189320.0,67482.0,26.28,-0.04,Low Risk
U643,2024,11,1106366.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,102058,169840.0,86962.0,33.86,0.02,Low Risk
U643,2024,12,1193328.0,Salary Increases & Fixed Expenses Remain Stable,256802,67782.0,113977,181759.0,75043.0,29.22,0.03,Low Risk
U644,2024,1,142250.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,22385,52535.0,18581.0,26.13,-0.01,Low Risk
U644,2024,2,160831.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,34310,64460.0,6656.0,9.36,-0.01,High Risk
U644,2024,3,167487.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,35240,65390.0,5726.0,8.05,0.02,High Risk
U644,2024,4,173213.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,32159,62309.0,8807.0,12.38,-0.02,High Risk
U644,2024,5,182020.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,34786,64936.0,6180.0,8.69,-0.01,High Risk
U644,2024,6,188200.0,Salary Increases & Fixed Expenses Remain Stable,71116,30150.0,26091,56241.0,14875.0,20.92,-0.04,Medium Risk
U644,2024,7,203075.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,45599,75749.0,15908.0,17.36,0.03,Medium Risk
U644,2024,8,218983.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,42071,72221.0,19436.0,21.21,0.01,Medium Risk
U644,2024,9,238419.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,48312,78462.0,13195.0,14.4,-0.03,High Risk
U644,2024,10,251614.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,43810,73960.0,17697.0,19.31,-0.04,Medium Risk
U644,2024,11,269311.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,39311,69461.0,22196.0,24.22,0.02,Medium Risk
U644,2024,12,291507.0,Salary Increases & Fixed Expenses Remain Stable,91657,30150.0,45611,75761.0,15896.0,17.34,0.01,Medium Risk
U645,2024,1,239778.0,Salary Increases & Fixed Expenses Increase,163380,67478.0,98718,166196.0,-2816.0,-1.72,0.01,High Risk
U645,2024,2,236962.0,Salary Increases & Fixed Expenses Increase,163380,69048.0,100247,169295.0,-5915.0,-3.62,0.01,High Risk
U645,2024,3,231047.0,Salary Increases & Fixed Expenses Increase,163380,69810.0,100035,169845.0,-6465.0,-3.96,0.0,High Risk
U645,2024,4,224582.0,Salary Increases & Fixed Expenses Increase,163380,69810.0,105657,175467.0,-12087.0,-7.4,0.04,High Risk
U645,2024,5,212495.0,Salary Increases & Fixed Expenses Increase,163380,69810.0,107288,177098.0,-13718.0,-8.4,-0.01,High Risk
U645,2024,6,198777.0,Salary Increases & Fixed Expenses Increase,176256,69810.0,116401,186211.0,-9955.0,-5.65,-0.03,High Risk
U645,2024,7,188822.0,Salary Increases & Fixed Expenses Increase,176256,69810.0,92098,161908.0,14348.0,8.14,-0.03,High Risk
U645,2024,8,203170.0,Salary Increases & Fixed Expenses Increase,176256,69810.0,116733,186543.0,-10287.0,-5.84,-0.0,High Risk
U645,2024,9,192883.0,Salary Increases & Fixed Expenses Increase,176256,71175.0,132441,203616.0,-27360.0,-15.52,-0.02,High Risk
U645,2024,10,165523.0,Salary Increases & Fixed Expenses Increase,176256,71175.0,98953,170128.0,6128.0,3.48,0.0,High Risk
U645,2024,11,171651.0,Salary Increases & Fixed Expenses Increase,176256,72605.0,131301,203906.0,-27650.0,-15.69,0.02,High Risk
U645,2024,12,144001.0,Salary Increases & Fixed Expenses Increase,176256,72605.0,96769,169374.0,6882.0,3.9,0.02,High Risk
U646,2024,1,232815.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,20696,50050.0,23358.0,31.82,-0.0,Low Risk
U646,2024,2,256173.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,21050,50404.0,23004.0,31.34,-0.04,Low Risk
U646,2024,3,279177.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,15748,45102.0,28306.0,38.56,0.01,Low Risk
U646,2024,4,307483.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,21260,50614.0,22794.0,31.05,-0.02,Low Risk
U646,2024,5,330277.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,19245,48599.0,24809.0,33.8,-0.0,Low Risk
U646,2024,6,355086.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,21094,50448.0,22960.0,31.28,0.01,Low Risk
U646,2024,7,378046.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,15841,45195.0,28213.0,38.43,0.04,Low Risk
U646,2024,8,406259.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,16890,46244.0,27164.0,37.0,0.01,Low Risk
U646,2024,9,433423.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,23834,53188.0,20220.0,27.54,-0.04,Low Risk
U646,2024,10,453643.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,18539,47893.0,25515.0,34.76,-0.02,Low Risk
U646,2024,11,479158.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,17782,47136.0,26272.0,35.79,0.01,Low Risk
U646,2024,12,505430.0,Stable Salary & Stable Fixed Expenses,73408,29354.0,19366,48720.0,24688.0,33.63,-0.04,Low Risk
U647,2024,1,250000.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,91638,203806.0,78810.0,27.89,0.03,Low Risk
U647,2024,2,328810.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,137505,249673.0,32943.0,11.66,0.03,High Risk
U647,2024,3,361753.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,129257,241425.0,41191.0,14.57,-0.03,High Risk
U647,2024,4,402944.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,140420,252588.0,30028.0,10.63,-0.03,High Risk
U647,2024,5,432972.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,98495,210663.0,71953.0,25.46,0.02,Low Risk
U647,2024,6,504925.0,Salary Increases & Fixed Expenses Increase,282616,112168.0,103625,215793.0,66823.0,23.64,0.01,Medium Risk
U647,2024,7,571748.0,Salary Increases & Fixed Expenses Increase,303062,112168.0,148477,260645.0,42417.0,14.0,-0.02,High Risk
U647,2024,8,614165.0,Salary Increases & Fixed Expenses Increase,303062,112168.0,151015,263183.0,39879.0,13.16,-0.02,High Risk
U647,2024,9,654044.0,Salary Increases & Fixed Expenses Increase,303062,112862.0,129932,242794.0,60268.0,19.89,0.02,Medium Risk
U647,2024,10,714312.0,Salary Increases & Fixed Expenses Increase,303062,112862.0,141328,254190.0,48872.0,16.13,-0.03,Medium Risk
U647,2024,11,763184.0,Salary Increases & Fixed Expenses Increase,303062,112862.0,163133,275995.0,27067.0,8.93,-0.0,High Risk
U647,2024,12,790251.0,Salary Increases & Fixed Expenses Increase,303062,112862.0,105748,218610.0,84452.0,27.87,0.0,Low Risk
U648,2024,1,250000.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,93068,177527.0,73905.0,29.39,0.02,Low Risk
U648,2024,2,323905.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,97286,181745.0,69687.0,27.72,0.04,Low Risk
U648,2024,3,393592.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,96674,181133.0,70299.0,27.96,-0.05,Low Risk
U648,2024,4,463891.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,103175,187634.0,63798.0,25.37,-0.03,Low Risk
U648,2024,5,527689.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,121787,206246.0,45186.0,17.97,0.04,Medium Risk
U648,2024,6,572875.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,80830,165289.0,86143.0,34.26,-0.01,Low Risk
U648,2024,7,659018.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,113627,198086.0,53346.0,21.22,0.01,Medium Risk
U648,2024,8,712364.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,120117,204576.0,46856.0,18.64,0.03,Medium Risk
U648,2024,9,759220.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,83933,168392.0,83040.0,33.03,0.01,Low Risk
U648,2024,10,842260.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,110342,194801.0,56631.0,22.52,0.03,Medium Risk
U648,2024,11,898891.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,97898,182357.0,69075.0,27.47,-0.05,Low Risk
U648,2024,12,967966.0,Stable Salary & Stable Fixed Expenses,251432,84459.0,82689,167148.0,84284.0,33.52,0.03,Low Risk
U649,2024,1,247446.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,18699,52613.0,40536.0,43.52,0.04,Low Risk
U649,2024,2,287982.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,26052,59966.0,33183.0,35.62,0.03,Low Risk
U649,2024,3,321165.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,26677,60591.0,32558.0,34.95,0.04,Low Risk
U649,2024,4,353723.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,21213,55127.0,38022.0,40.82,-0.03,Low Risk
U649,2024,5,391745.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,19253,53167.0,39982.0,42.92,0.01,Low Risk
U649,2024,6,431727.0,Salary Increases & Fixed Expenses Remain Stable,93149,33914.0,18949,52863.0,40286.0,43.25,0.01,Low Risk
U649,2024,7,472013.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,28036,61950.0,38252.0,38.17,-0.04,Low Risk
U649,2024,8,510265.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,26339,60253.0,39949.0,39.87,0.03,Low Risk
U649,2024,9,550214.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,26630,60544.0,39658.0,39.58,0.05,Low Risk
U649,2024,10,589872.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,21128,55042.0,45160.0,45.07,0.01,Low Risk
U649,2024,11,635032.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,24088,58002.0,42200.0,42.11,-0.02,Low Risk
U649,2024,12,677232.0,Salary Increases & Fixed Expenses Remain Stable,100202,33914.0,26587,60501.0,39701.0,39.62,0.03,Low Risk
U650,2024,1,239986.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,50704,153771.0,70449.0,31.42,0.05,Low Risk
U650,2024,2,310435.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,50092,153159.0,71061.0,31.69,-0.03,Low Risk
U650,2024,3,381496.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,74756,177823.0,46397.0,20.69,0.05,Medium Risk
U650,2024,4,427893.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,50889,153956.0,70264.0,31.34,0.01,Low Risk
U650,2024,5,498157.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,55829,158896.0,65324.0,29.13,0.05,Low Risk
U650,2024,6,563481.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,45357,148424.0,75796.0,33.8,-0.03,Low Risk
U650,2024,7,639277.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,48658,151725.0,72495.0,32.33,0.01,Low Risk
U650,2024,8,711772.0,Stable Salary & Increasing Fixed Expenses,224220,103067.0,49934,153001.0,71219.0,31.76,0.02,Low Risk
U650,2024,9,782991.0,Stable Salary & Increasing Fixed Expenses,224220,103603.0,57418,161021.0,63199.0,28.19,0.05,Low Risk
U650,2024,10,846190.0,Stable Salary & Increasing Fixed Expenses,224220,103603.0,55024,158627.0,65593.0,29.25,-0.02,Low Risk
U650,2024,11,911783.0,Stable Salary & Increasing Fixed Expenses,224220,103603.0,50702,154305.0,69915.0,31.18,0.03,Low Risk
U650,2024,12,981698.0,Stable Salary & Increasing Fixed Expenses,224220,103603.0,56373,159976.0,64244.0,28.65,-0.02,Low Risk
U651,2024,1,250000.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,110619,189925.0,106595.0,35.95,0.0,Low Risk
U651,2024,2,356595.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,124052,203358.0,93162.0,31.42,0.04,Low Risk
U651,2024,3,449757.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,107757,187063.0,109457.0,36.91,-0.03,Low Risk
U651,2024,4,559214.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,111779,191085.0,105435.0,35.56,-0.04,Low Risk
U651,2024,5,664649.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,106454,185760.0,110760.0,37.35,-0.03,Low Risk
U651,2024,6,775409.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,103573,182879.0,113641.0,38.32,0.02,Low Risk
U651,2024,7,889050.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,138332,217638.0,78882.0,26.6,-0.05,Low Risk
U651,2024,8,967932.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,118123,197429.0,99091.0,33.42,0.04,Low Risk
U651,2024,9,1067023.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,114487,193793.0,102727.0,34.64,-0.01,Low Risk
U651,2024,10,1169750.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,111720,191026.0,105494.0,35.58,0.04,Low Risk
U651,2024,11,1275244.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,132038,211344.0,85176.0,28.73,0.05,Low Risk
U651,2024,12,1360420.0,Stable Salary & Stable Fixed Expenses,296520,79306.0,106407,185713.0,110807.0,37.37,0.05,Low Risk
U652,2024,1,158607.0,Stable Salary & Increasing Fixed Expenses,115310,40840.0,30929,71769.0,43541.0,37.76,0.0,Low Risk
U652,2024,2,202148.0,Stable Salary & Increasing Fixed Expenses,115310,40840.0,30836,71676.0,43634.0,37.84,-0.03,Low Risk
U652,2024,3,245782.0,Stable Salary & Increasing Fixed Expenses,115310,40840.0,32248,73088.0,42222.0,36.62,-0.03,Low Risk
U652,2024,4,288004.0,Stable Salary & Increasing Fixed Expenses,115310,40840.0,27737,68577.0,46733.0,40.53,0.01,Low Risk
U652,2024,5,334737.0,Stable Salary & Increasing Fixed Expenses,115310,40840.0,23605,64445.0,50865.0,44.11,-0.02,Low Risk
U652,2024,6,385602.0,Stable Salary & Increasing Fixed Expenses,115310,42147.0,28686,70833.0,44477.0,38.57,-0.04,Low Risk
U652,2024,7,430079.0,Stable Salary & Increasing Fixed Expenses,115310,42147.0,30905,73052.0,42258.0,36.65,0.0,Low Risk
U652,2024,8,472337.0,Stable Salary & Increasing Fixed Expenses,115310,42147.0,28948,71095.0,44215.0,38.34,-0.03,Low Risk
U652,2024,9,516552.0,Stable Salary & Increasing Fixed Expenses,115310,43953.0,26681,70634.0,44676.0,38.74,0.02,Low Risk
U652,2024,10,561228.0,Stable Salary & Increasing Fixed Expenses,115310,43953.0,29978,73931.0,41379.0,35.89,0.03,Low Risk
U652,2024,11,602607.0,Stable Salary & Increasing Fixed Expenses,115310,43953.0,33185,77138.0,38172.0,33.1,-0.02,Low Risk
U652,2024,12,640779.0,Stable Salary & Increasing Fixed Expenses,115310,45433.0,28430,73863.0,41447.0,35.94,0.01,Low Risk
U653,2024,1,230377.0,Salary Increases & Fixed Expenses Remain Stable,201666,87309.0,64249,151558.0,50108.0,24.85,-0.04,Medium Risk
U653,2024,2,280485.0,Salary Increases & Fixed Expenses Remain Stable,201666,87309.0,83639,170948.0,30718.0,15.23,0.04,Medium Risk
U653,2024,3,311203.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,68319,155628.0,56913.0,26.78,0.05,Low Risk
U653,2024,4,368116.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,90977,178286.0,34255.0,16.12,0.03,Medium Risk
U653,2024,5,402371.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,103740,191049.0,21492.0,10.11,0.02,High Risk
U653,2024,6,423863.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,91889,179198.0,33343.0,15.69,0.04,Medium Risk
U653,2024,7,457206.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,103898,191207.0,21334.0,10.04,-0.02,High Risk
U653,2024,8,478540.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,69952,157261.0,55280.0,26.01,-0.01,Low Risk
U653,2024,9,533820.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,88110,175419.0,37122.0,17.47,0.02,Medium Risk
U653,2024,10,570942.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,66038,153347.0,59194.0,27.85,0.02,Low Risk
U653,2024,11,630136.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,64644,151953.0,60588.0,28.51,0.02,Low Risk
U653,2024,12,690724.0,Salary Increases & Fixed Expenses Remain Stable,212541,87309.0,85033,172342.0,40199.0,18.91,0.04,Medium Risk
U654,2024,1,217929.0,Salary Increases & Fixed Expenses Increase,55241,32089.0,15363,47452.0,7789.0,14.1,-0.01,High Risk
U654,2024,2,225718.0,Salary Increases & Fixed Expenses Increase,55241,32089.0,13190,45279.0,9962.0,18.03,0.04,Medium Risk
U654,2024,3,235680.0,Salary Increases & Fixed Expenses Increase,61439,32089.0,12689,44778.0,16661.0,27.12,-0.01,Low Risk
U654,2024,4,252341.0,Salary Increases & Fixed Expenses Increase,61439,32089.0,16128,48217.0,13222.0,21.52,0.01,Medium Risk
U654,2024,5,265563.0,Salary Increases & Fixed Expenses Increase,61439,32089.0,13441,45530.0,15909.0,25.89,-0.04,Low Risk
U654,2024,6,281472.0,Salary Increases & Fixed Expenses Increase,61439,32089.0,15358,47447.0,13992.0,22.77,-0.04,Medium Risk
U654,2024,7,295464.0,Salary Increases & Fixed Expenses Increase,61439,32089.0,17781,49870.0,11569.0,18.83,0.01,Medium Risk
U654,2024,8,307033.0,Salary Increases & Fixed Expenses Increase,61439,32858.0,18311,51169.0,10270.0,16.72,0.03,Medium Risk
U654,2024,9,317303.0,Salary Increases & Fixed Expenses Increase,61439,32858.0,19520,52378.0,9061.0,14.75,0.02,High Risk
U654,2024,10,326364.0,Salary Increases & Fixed Expenses Increase,61439,32858.0,14761,47619.0,13820.0,22.49,0.04,Medium Risk
U654,2024,11,340184.0,Salary Increases & Fixed Expenses Increase,61439,32858.0,17571,50429.0,11010.0,17.92,-0.02,Medium Risk
U654,2024,12,351194.0,Salary Increases & Fixed Expenses Increase,61439,32858.0,15489,48347.0,13092.0,21.31,0.03,Medium Risk
U655,2024,1,196754.0,Salary Increases & Fixed Expenses Increase,190335,61196.0,44918,106114.0,84221.0,44.25,0.02,Low Risk
U655,2024,2,280975.0,Salary Increases & Fixed Expenses Increase,190335,61196.0,40754,101950.0,88385.0,46.44,-0.01,Low Risk
U655,2024,3,369360.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,50840,112036.0,90813.0,44.77,0.02,Low Risk
U655,2024,4,460173.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,51814,113010.0,89839.0,44.29,0.02,Low Risk
U655,2024,5,550012.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,45775,106971.0,95878.0,47.27,-0.01,Low Risk
U655,2024,6,645890.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,59789,120985.0,81864.0,40.36,-0.03,Low Risk
U655,2024,7,727754.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,48297,109493.0,93356.0,46.02,0.02,Low Risk
U655,2024,8,821110.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,59859,121055.0,81794.0,40.32,0.0,Low Risk
U655,2024,9,902904.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,52002,113198.0,89651.0,44.2,0.04,Low Risk
U655,2024,10,992555.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,50891,112087.0,90762.0,44.74,0.03,Low Risk
U655,2024,11,1083317.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,43544,104740.0,98109.0,48.37,0.03,Low Risk
U655,2024,12,1181426.0,Salary Increases & Fixed Expenses Increase,202849,61196.0,50206,111402.0,91447.0,45.08,0.04,Low Risk
U656,2024,1,222918.0,Salary Increases & Fixed Expenses Remain Stable,186451,50206.0,73625,123831.0,62620.0,33.59,-0.04,Low Risk
U656,2024,2,285538.0,Salary Increases & Fixed Expenses Remain Stable,186451,50206.0,72157,122363.0,64088.0,34.37,0.04,Low Risk
U656,2024,3,349626.0,Salary Increases & Fixed Expenses Remain Stable,186451,50206.0,111429,161635.0,24816.0,13.31,-0.04,High Risk
U656,2024,4,374442.0,Salary Increases & Fixed Expenses Remain Stable,186451,50206.0,90639,140845.0,45606.0,24.46,-0.02,Medium Risk
U656,2024,5,420048.0,Salary Increases & Fixed Expenses Remain Stable,209077,50206.0,75973,126179.0,82898.0,39.65,-0.04,Low Risk
U656,2024,6,502946.0,Salary Increases & Fixed Expenses Remain Stable,209077,50206.0,76537,126743.0,82334.0,39.38,0.03,Low Risk
U656,2024,7,585280.0,Salary Increases & Fixed Expenses Remain Stable,209077,50206.0,62847,113053.0,96024.0,45.93,0.03,Low Risk
U656,2024,8,681304.0,Salary Increases & Fixed Expenses Remain Stable,209077,50206.0,86422,136628.0,72449.0,34.65,0.02,Low Risk
